,ALLSKY_SFC_SW_DWN,ALLSKY_TOA_SW_DWN,ALLSKY_KT,T2M,RH2M,PS,WS2M,WD2M,CLOUD_AMT
2022-04-10 08:00:00,350.5,,0.4,28.69,41.07,91.8,0.86,40.7,99.27
2022-04-10 09:00:00,512.28,,0.46,32.34,25.02,91.76,2.73,41.3,99.27
2022-04-10 10:00:00,631.72,,0.5,34.62,19.36,91.69,3.51,49.3,98.56
2022-04-10 11:00:00,708.65,,0.53,36.32,16.28,91.59,4.31,57.6,98.95
2022-04-10 12:00:00,657.58,,0.49,37.33,14.7,91.46,5.03,63.4,99.29
2022-04-10 13:00:00,575.35,,0.47,37.62,14.14,91.35,5.53,67.6,97.0
2022-04-10 14:00:00,401.15,,0.38,37.27,14.29,91.28,5.77,71.1,99.31
2022-04-10 15:00:00,261.67,,0.33,36.18,15.19,91.27,5.77,74.6,98.88
2022-04-10 16:00:00,143.38,,0.29,34.53,17.04,91.31,5.55,79.7,98.65
2022-04-10 17:00:00,45.08,,0.28,32.19,20.77,91.38,4.58,87.6,86.6
2022-04-10 18:00:00,0.0,,-999.0,29.53,27.09,91.48,3.89,99.0,91.5
2022-04-10 19:00:00,0.0,,-999.0,28.31,33.19,91.57,4.18,106.5,97.49
2022-04-10 20:00:00,0.0,,-999.0,27.1,40.81,91.65,3.71,109.9,98.86
2022-04-10 21:00:00,0.0,,-999.0,26.15,48.24,91.7,3.35,110.3,99.32
2022-04-10 22:00:00,0.0,,-999.0,25.24,55.3,91.7,2.96,113.7,95.24
2022-04-10 23:00:00,0.0,,-999.0,24.18,62.68,91.65,2.47,120.1,88.92
2022-04-11 00:00:00,0.0,,-999.0,22.94,70.96,91.59,1.79,128.2,74.52
2022-04-11 01:00:00,0.0,,-999.0,21.7,79.31,91.53,1.24,138.6,51.97
2022-04-11 02:00:00,0.0,,-999.0,20.71,85.9,91.48,0.96,153.4,32.61
2022-04-11 03:00:00,0.0,,-999.0,20.01,90.43,91.48,0.86,169.3,79.89
2022-04-11 04:00:00,0.0,,-999.0,19.47,93.55,91.51,0.83,184.1,89.84
2022-04-11 05:00:00,0.0,,-999.0,19.1,95.26,91.56,0.82,195.6,94.45
2022-04-11 06:00:00,87.15,,0.32,21.22,82.57,91.62,1.55,203.2,90.66
2022-04-11 07:00:00,268.9,,0.46,24.78,58.86,91.68,0.81,162.7,97.49
2022-04-11 08:00:00,484.88,,0.55,29.67,30.66,91.72,3.02,72.6,95.87
2022-04-11 09:00:00,618.3,,0.56,32.21,23.95,91.71,3.94,75.2,90.89
2022-04-11 10:00:00,797.05,,0.63,34.16,20.23,91.65,4.36,77.9,88.2
2022-04-11 11:00:00,938.45,,0.7,35.39,18.35,91.56,4.53,77.6,81.67
2022-04-11 12:00:00,937.53,,0.7,35.92,17.82,91.44,4.6,77.2,63.44
2022-04-11 13:00:00,839.1,,0.68,35.8,18.29,91.34,4.61,79.5,63.85
2022-04-11 14:00:00,660.58,,0.63,35.3,19.37,91.28,4.52,84.4,95.98
2022-04-11 15:00:00,450.15,,0.56,34.73,20.43,91.24,4.42,89.7,94.42
2022-04-11 16:00:00,232.85,,0.47,33.71,22.35,91.26,4.24,94.3,92.65
2022-04-11 17:00:00,50.0,,0.31,31.81,26.49,91.33,3.28,100.9,95.05
2022-04-11 18:00:00,0.0,,-999.0,29.12,33.82,91.43,2.37,112.3,97.93
2022-04-11 19:00:00,0.0,,-999.0,28.28,37.66,91.53,2.92,118.0,98.36
2022-04-11 20:00:00,0.0,,-999.0,27.29,41.98,91.61,2.86,118.8,98.81
2022-04-11 21:00:00,0.0,,-999.0,26.26,46.24,91.65,2.36,119.2,98.88
2022-04-11 22:00:00,0.0,,-999.0,25.23,50.5,91.63,1.74,121.1,100.0
2022-04-11 23:00:00,0.0,,-999.0,24.24,55.03,91.57,1.25,125.2,99.34
2022-04-12 00:00:00,0.0,,-999.0,23.47,59.19,91.5,0.95,132.4,99.61
2022-04-12 01:00:00,0.0,,-999.0,22.81,63.02,91.44,0.8,145.7,97.75
2022-04-12 02:00:00,0.0,,-999.0,22.15,66.82,91.4,0.78,159.7,70.59
2022-04-12 03:00:00,0.0,,-999.0,21.52,70.46,91.41,0.79,170.5,37.12
2022-04-12 04:00:00,0.0,,-999.0,20.97,73.9,91.44,0.83,177.2,25.55
2022-04-12 05:00:00,0.0,,-999.0,20.71,75.95,91.48,0.79,185.1,38.91
2022-04-12 06:00:00,103.65,,0.37,22.53,68.9,91.54,1.08,191.7,62.72
2022-04-12 07:00:00,290.75,,0.49,26.35,48.0,91.61,0.51,104.9,90.17
2022-04-12 08:00:00,491.98,,0.56,30.49,25.45,91.63,2.42,63.8,96.57
2022-04-12 09:00:00,666.42,,0.6,32.98,18.84,91.61,3.02,71.1,80.31
2022-04-12 10:00:00,782.42,,0.62,34.99,15.49,91.55,3.39,77.7,88.42
2022-04-12 11:00:00,867.55,,0.65,36.55,13.74,91.45,3.64,82.7,96.48
2022-04-12 12:00:00,782.45,,0.59,37.61,13.38,91.32,3.8,86.2,73.75
2022-04-12 13:00:00,713.83,,0.58,38.04,14.31,91.2,4.0,89.3,74.29
2022-04-12 14:00:00,512.12,,0.49,37.83,16.31,91.12,4.36,93.0,88.44
2022-04-12 15:00:00,203.55,,0.26,36.26,20.17,91.1,4.76,97.5,97.7
2022-04-12 16:00:00,75.05,,0.15,34.33,25.87,91.16,5.2,103.3,89.07
2022-04-12 17:00:00,30.35,,0.19,32.22,33.73,91.27,5.45,110.2,98.38
2022-04-12 18:00:00,0.0,,-999.0,30.33,41.95,91.4,5.32,116.2,99.78
2022-04-12 19:00:00,0.0,,-999.0,29.03,47.96,91.49,4.47,121.6,99.66
2022-04-12 20:00:00,0.0,,-999.0,27.98,52.92,91.54,3.5,122.6,99.11
2022-04-12 21:00:00,0.0,,-999.0,27.02,58.1,91.57,3.16,124.7,100.0
2022-04-12 22:00:00,0.0,,-999.0,26.0,64.32,91.56,3.27,130.7,99.75
2022-04-12 23:00:00,0.0,,-999.0,25.05,70.6,91.51,3.26,141.0,99.52
2022-04-13 00:00:00,0.0,,-999.0,24.26,75.82,91.45,3.05,153.9,99.56
2022-04-13 01:00:00,0.0,,-999.0,23.73,79.24,91.38,2.81,165.4,99.74
2022-04-13 02:00:00,0.0,,-999.0,23.42,81.11,91.35,2.55,173.7,97.79
2022-04-13 03:00:00,0.0,,-999.0,23.19,82.44,91.34,2.12,179.2,98.36
2022-04-13 04:00:00,0.0,,-999.0,23.01,83.42,91.37,1.61,182.1,96.62
2022-04-13 05:00:00,3.35,,0.23,22.85,84.38,91.42,0.96,178.8,92.66
2022-04-13 06:00:00,86.22,,0.32,23.45,80.97,91.47,0.77,162.7,95.25
2022-04-13 07:00:00,257.23,,0.43,25.53,68.32,91.53,0.98,101.8,99.07
2022-04-13 08:00:00,458.77,,0.52,28.07,54.98,91.57,1.79,93.5,98.93
2022-04-13 09:00:00,565.92,,0.51,29.97,47.08,91.58,2.29,106.8,97.48
2022-04-13 10:00:00,699.5,,0.55,31.53,40.4,91.55,2.81,119.7,99.66
2022-04-13 11:00:00,741.05,,0.55,32.71,35.4,91.48,3.26,127.2,99.27
2022-04-13 12:00:00,672.22,,0.51,33.33,32.69,91.39,3.63,131.3,91.21
2022-04-13 13:00:00,433.7,,0.35,33.43,31.63,91.31,3.95,133.6,99.34
2022-04-13 14:00:00,81.4,,0.08,33.08,31.72,91.25,4.05,134.0,98.87
2022-04-13 15:00:00,37.9,,0.05,32.3,33.17,91.22,4.04,133.7,97.19
2022-04-13 16:00:00,20.12,,0.04,31.22,35.75,91.25,4.01,134.3,97.55
2022-04-13 17:00:00,19.1,,0.12,29.78,39.94,91.31,3.64,136.1,99.91
2022-04-13 18:00:00,0.0,,-999.0,28.36,45.23,91.38,3.06,141.9,99.51
2022-04-13 19:00:00,0.0,,-999.0,27.53,49.04,91.45,3.19,147.4,100.0
2022-04-13 20:00:00,0.0,,-999.0,26.5,53.64,91.51,2.97,152.1,98.91
2022-04-13 21:00:00,0.0,,-999.0,25.49,58.49,91.57,2.71,156.1,98.82
2022-04-13 22:00:00,0.0,,-999.0,24.65,62.95,91.58,2.58,158.2,99.27
2022-04-13 23:00:00,0.0,,-999.0,23.94,67.22,91.55,2.37,161.6,98.27
2022-04-14 00:00:00,0.0,,-999.0,23.23,71.95,91.5,2.0,168.7,98.87
2022-04-14 01:00:00,0.0,,-999.0,22.43,77.55,91.44,1.45,179.6,100.0
2022-04-14 02:00:00,0.0,,-999.0,21.67,83.2,91.41,1.21,189.1,98.51
2022-04-14 03:00:00,0.0,,-999.0,21.01,88.09,91.42,1.15,195.6,98.07
2022-04-14 04:00:00,0.0,,-999.0,20.43,92.23,91.45,1.07,198.6,99.19
2022-04-14 05:00:00,2.05,,0.13,19.97,95.51,91.5,0.94,198.6,99.54
2022-04-14 06:00:00,45.03,,0.17,21.52,87.88,91.56,1.76,195.1,91.14
2022-04-14 07:00:00,166.12,,0.28,23.95,67.14,91.63,1.94,184.7,97.55
2022-04-14 08:00:00,368.67,,0.42,26.92,42.32,91.67,1.79,149.9,100.0
2022-04-14 09:00:00,521.55,,0.47,28.63,33.69,91.67,2.04,125.0,99.84
2022-04-14 10:00:00,723.65,,0.57,29.97,29.32,91.64,2.38,119.5,99.77
2022-04-14 11:00:00,644.1,,0.48,31.05,26.31,91.57,2.66,122.0,99.81
2022-04-14 12:00:00,581.72,,0.44,31.7,25.02,91.48,2.85,130.2,99.25
2022-04-14 13:00:00,584.47,,0.48,31.95,25.23,91.41,3.04,142.5,92.58
2022-04-14 14:00:00,383.52,,0.37,31.54,27.63,91.36,3.24,157.1,96.6
2022-04-14 15:00:00,251.3,,0.32,30.22,33.17,91.37,3.51,171.0,94.71
2022-04-14 16:00:00,111.32,,0.23,28.16,42.55,91.42,3.62,182.4,94.29
2022-04-14 17:00:00,27.45,,0.17,25.6,57.25,91.47,2.92,194.1,99.24
2022-04-14 18:00:00,0.0,,-999.0,23.78,70.74,91.52,2.29,203.1,99.36
2022-04-14 19:00:00,0.0,,-999.0,23.1,77.22,91.57,1.94,211.1,99.29
2022-04-14 20:00:00,0.0,,-999.0,22.73,81.78,91.61,1.43,219.0,99.02
2022-04-14 21:00:00,0.0,,-999.0,22.36,85.04,91.62,0.98,225.8,99.43
2022-04-14 22:00:00,0.0,,-999.0,21.97,87.08,91.62,0.8,231.1,100.0
2022-04-14 23:00:00,0.0,,-999.0,21.68,87.7,91.58,0.8,230.6,100.0
2022-04-15 00:00:00,0.0,,-999.0,21.41,87.81,91.52,0.84,227.9,99.49
2022-04-15 01:00:00,0.0,,-999.0,21.07,88.56,91.46,0.81,228.0,98.61
2022-04-15 02:00:00,0.0,,-999.0,20.6,89.57,91.42,0.73,228.9,96.85
2022-04-15 03:00:00,0.0,,-999.0,20.36,89.02,91.4,0.7,234.3,94.24
2022-04-15 04:00:00,0.0,,-999.0,20.4,87.26,91.43,0.67,248.0,85.62
2022-04-15 05:00:00,3.92,,0.24,20.36,86.31,91.48,0.62,268.2,58.12
2022-04-15 06:00:00,121.12,,0.44,21.72,79.45,91.54,0.94,283.6,42.51
2022-04-15 07:00:00,345.6,,0.58,25.23,58.75,91.62,0.44,325.2,27.19
2022-04-15 08:00:00,582.7,,0.66,29.17,42.97,91.67,1.01,59.1,12.36
2022-04-15 09:00:00,779.0,,0.7,31.52,36.37,91.66,1.31,75.9,13.16
2022-04-15 10:00:00,919.65,,0.72,33.31,31.69,91.6,1.28,81.0,13.24
2022-04-15 11:00:00,1004.42,,0.75,34.65,28.67,91.52,1.09,78.4,14.71
2022-04-15 12:00:00,995.65,,0.75,35.45,26.92,91.4,0.87,70.5,8.7
2022-04-15 13:00:00,872.97,,0.71,35.54,26.23,91.28,0.66,58.0,17.07
2022-04-15 14:00:00,625.75,,0.6,35.13,26.45,91.22,0.57,32.9,53.09
2022-04-15 15:00:00,330.27,,0.42,33.79,28.52,91.2,0.56,14.5,86.04
2022-04-15 16:00:00,162.2,,0.33,32.6,31.83,91.25,0.47,347.7,94.29
2022-04-15 17:00:00,35.4,,0.22,31.13,40.63,91.33,0.5,313.4,93.44
2022-04-15 18:00:00,0.0,,-999.0,29.63,53.39,91.43,0.52,301.5,100.0
2022-04-15 19:00:00,0.0,,-999.0,28.48,62.75,91.51,0.55,298.0,100.0
2022-04-15 20:00:00,0.0,,-999.0,27.67,64.17,91.55,0.66,297.0,99.7
2022-04-15 21:00:00,0.0,,-999.0,26.76,64.66,91.56,0.78,295.9,99.71
2022-04-15 22:00:00,0.0,,-999.0,25.62,65.76,91.53,0.89,295.1,99.02
2022-04-15 23:00:00,0.0,,-999.0,24.72,67.61,91.46,0.97,295.8,83.81
2022-04-16 00:00:00,0.0,,-999.0,24.07,69.17,91.38,1.07,296.1,43.9
2022-04-16 01:00:00,0.0,,-999.0,23.49,70.39,91.32,1.25,293.5,3.57
2022-04-16 02:00:00,0.0,,-999.0,22.95,71.88,91.29,1.52,291.2,14.59
2022-04-16 03:00:00,0.0,,-999.0,22.43,74.4,91.3,1.84,288.3,21.7
2022-04-16 04:00:00,0.0,,-999.0,21.91,78.53,91.35,2.19,285.4,30.71
2022-04-16 05:00:00,4.03,,0.23,21.41,83.52,91.42,2.37,284.2,43.65
2022-04-16 06:00:00,125.9,,0.46,22.2,82.18,91.49,3.15,284.7,32.96
2022-04-16 07:00:00,366.3,,0.61,25.46,65.07,91.55,3.52,295.5,20.4
2022-04-16 08:00:00,608.12,,0.69,29.42,45.81,91.58,3.19,311.9,10.41
2022-04-16 09:00:00,811.62,,0.73,31.77,39.4,91.56,2.46,326.4,0.89
2022-04-16 10:00:00,936.4,,0.74,33.53,34.72,91.52,2.05,346.8,5.72
2022-04-16 11:00:00,1014.55,,0.76,34.89,30.68,91.44,1.82,3.5,1.35
2022-04-16 12:00:00,976.6,,0.74,35.72,28.21,91.34,1.58,13.5,14.17
2022-04-16 13:00:00,800.33,,0.65,36.1,27.02,91.24,1.31,20.1,28.25
2022-04-16 14:00:00,642.35,,0.62,36.02,26.48,91.16,1.04,23.8,36.51
2022-04-16 15:00:00,397.27,,0.5,35.36,26.87,91.12,0.94,19.2,53.76
2022-04-16 16:00:00,182.73,,0.37,34.12,29.03,91.13,0.9,3.2,85.17
2022-04-16 17:00:00,41.7,,0.25,32.48,36.16,91.19,0.76,342.3,91.46
2022-04-16 18:00:00,0.0,,-999.0,30.44,58.57,91.27,0.63,340.4,95.4
2022-04-16 19:00:00,0.0,,-999.0,29.29,59.28,91.36,0.98,354.1,92.63
2022-04-16 20:00:00,0.0,,-999.0,28.07,60.42,91.45,1.47,6.3,97.9
2022-04-16 21:00:00,0.0,,-999.0,26.93,64.03,91.52,1.76,15.1,80.08
2022-04-16 22:00:00,0.0,,-999.0,25.96,69.19,91.54,1.67,20.0,98.19
2022-04-16 23:00:00,0.0,,-999.0,25.17,74.32,91.49,1.45,18.1,49.26
2022-04-17 00:00:00,0.0,,-999.0,24.49,78.09,91.43,1.38,9.2,11.45
2022-04-17 01:00:00,0.0,,-999.0,23.9,80.28,91.38,1.56,357.8,19.01
2022-04-17 02:00:00,0.0,,-999.0,23.33,82.1,91.34,1.86,345.7,2.23
2022-04-17 03:00:00,0.0,,-999.0,22.89,83.9,91.35,1.96,331.6,0.45
2022-04-17 04:00:00,0.0,,-999.0,22.57,85.89,91.37,1.89,318.6,3.57
2022-04-17 05:00:00,3.88,,0.21,22.19,87.62,91.42,1.83,308.6,4.02
2022-04-17 06:00:00,126.6,,0.45,22.94,83.27,91.5,2.66,301.8,1.67
2022-04-17 07:00:00,342.5,,0.57,25.09,70.99,91.58,2.93,305.4,3.12
2022-04-17 08:00:00,577.85,,0.65,28.0,55.52,91.63,2.71,320.4,2.08
2022-04-17 09:00:00,781.42,,0.7,30.48,45.02,91.63,2.28,341.6,1.04
2022-04-17 10:00:00,922.28,,0.73,32.28,38.38,91.6,2.16,0.0,0.0
2022-04-17 11:00:00,984.25,,0.73,33.5,34.86,91.52,2.2,9.4,5.4
2022-04-17 12:00:00,954.62,,0.72,33.78,33.95,91.43,2.23,14.5,11.02
2022-04-17 13:00:00,842.5,,0.69,32.86,35.95,91.34,2.17,19.4,21.16
2022-04-17 14:00:00,611.08,,0.59,31.67,39.51,91.31,2.17,23.4,38.74
2022-04-17 15:00:00,371.5,,0.47,30.52,44.14,91.32,2.16,27.9,55.64
2022-04-17 16:00:00,195.65,,0.4,29.1,52.94,91.38,1.75,32.4,51.98
2022-04-17 17:00:00,42.42,,0.26,27.49,62.91,91.47,1.58,36.5,68.85
2022-04-17 18:00:00,0.0,,-999.0,26.08,73.06,91.55,1.35,39.0,98.5
2022-04-17 19:00:00,0.0,,-999.0,25.31,75.91,91.63,1.44,39.3,99.56
2022-04-17 20:00:00,0.0,,-999.0,24.58,78.64,91.69,1.57,37.7,100.0
2022-04-17 21:00:00,0.0,,-999.0,23.97,81.23,91.73,1.69,33.4,99.95
2022-04-17 22:00:00,0.0,,-999.0,23.48,83.1,91.72,1.89,29.1,98.25
2022-04-17 23:00:00,0.0,,-999.0,23.07,84.46,91.66,2.07,27.7,97.2
2022-04-18 00:00:00,0.0,,-999.0,22.71,85.07,91.61,2.27,27.0,92.7
2022-04-18 01:00:00,0.0,,-999.0,22.32,85.39,91.61,2.5,24.1,77.33
2022-04-18 02:00:00,0.0,,-999.0,21.94,84.66,91.62,2.65,22.9,26.17
2022-04-18 03:00:00,0.0,,-999.0,21.55,82.03,91.61,2.56,21.3,16.39
2022-04-18 04:00:00,0.0,,-999.0,20.97,79.41,91.62,2.19,16.7,17.7
2022-04-18 05:00:00,3.83,,0.2,20.22,79.02,91.63,1.81,8.0,22.71
2022-04-18 06:00:00,105.0,,0.37,21.25,67.71,91.67,2.41,351.9,18.2
2022-04-18 07:00:00,306.4,,0.51,23.17,56.79,91.73,2.59,334.3,35.85
2022-04-18 08:00:00,511.83,,0.58,26.82,44.5,91.76,2.12,351.9,24.38
2022-04-18 09:00:00,716.3,,0.64,30.28,33.0,91.77,3.06,32.2,12.76
2022-04-18 10:00:00,872.67,,0.69,32.15,30.02,91.73,3.78,45.0,3.57
2022-04-18 11:00:00,933.75,,0.7,33.5,28.46,91.66,4.1,49.0,22.55
2022-04-18 12:00:00,722.55,,0.54,34.39,27.72,91.56,4.28,48.8,57.08
2022-04-18 13:00:00,706.42,,0.58,34.46,28.22,91.46,4.33,46.5,53.41
2022-04-18 14:00:00,523.15,,0.5,33.38,30.85,91.41,4.16,45.3,57.22
2022-04-18 15:00:00,275.15,,0.35,32.02,34.98,91.41,3.76,47.2,73.61
2022-04-18 16:00:00,81.7,,0.17,30.1,44.74,91.46,2.67,51.1,86.36
2022-04-18 17:00:00,29.23,,0.18,27.78,60.51,91.55,1.75,53.9,93.76
2022-04-18 18:00:00,0.0,,-999.0,26.23,69.91,91.65,1.64,52.9,99.53
2022-04-18 19:00:00,0.0,,-999.0,25.36,74.47,91.72,1.61,46.3,99.82
2022-04-18 20:00:00,0.0,,-999.0,24.63,78.06,91.77,1.42,25.8,99.84
2022-04-18 21:00:00,0.0,,-999.0,24.04,80.36,91.8,1.35,356.2,100.0
2022-04-18 22:00:00,0.0,,-999.0,23.43,84.15,91.78,1.15,338.1,98.93
2022-04-18 23:00:00,0.0,,-999.0,22.83,87.69,91.75,0.89,334.9,97.56
2022-04-19 00:00:00,0.0,,-999.0,22.51,89.39,91.72,0.8,342.5,97.53
2022-04-19 01:00:00,0.0,,-999.0,22.3,89.97,91.69,0.76,351.7,95.24
2022-04-19 02:00:00,0.0,,-999.0,22.02,90.96,91.68,0.73,351.3,79.9
2022-04-19 03:00:00,0.0,,-999.0,21.61,92.71,91.68,0.63,346.2,49.79
2022-04-19 04:00:00,0.0,,-999.0,21.31,93.49,91.7,0.6,335.6,6.65
2022-04-19 05:00:00,4.35,,0.22,21.02,93.75,91.74,0.64,329.8,3.14
2022-04-19 06:00:00,119.7,,0.42,22.09,85.69,91.8,1.37,339.4,2.44
2022-04-19 07:00:00,327.38,,0.54,24.22,74.09,91.85,1.44,11.6,10.98
2022-04-19 08:00:00,548.9,,0.62,27.27,60.14,91.89,1.84,45.9,15.46
2022-04-19 09:00:00,754.22,,0.68,29.66,48.49,91.91,2.29,58.2,11.04
2022-04-19 10:00:00,885.58,,0.7,31.34,41.12,91.89,2.54,60.5,27.37
2022-04-19 11:00:00,899.38,,0.67,32.45,37.26,91.84,2.57,57.9,53.95
2022-04-19 12:00:00,855.85,,0.65,33.13,34.99,91.75,2.62,53.2,51.11
2022-04-19 13:00:00,758.15,,0.62,33.0,34.64,91.67,2.74,51.4,85.18
2022-04-19 14:00:00,579.2,,0.56,31.74,37.2,91.62,2.54,41.0,53.82
2022-04-19 15:00:00,370.5,,0.47,30.69,40.14,91.6,2.26,18.3,52.78
2022-04-19 16:00:00,189.35,,0.38,29.33,46.0,91.62,2.05,351.0,70.61
2022-04-19 17:00:00,41.22,,0.25,27.32,56.64,91.68,2.12,329.1,89.13
2022-04-19 18:00:00,0.0,,-999.0,25.64,64.44,91.76,3.09,321.6,97.99
2022-04-19 19:00:00,0.0,,-999.0,24.43,71.87,91.83,3.51,319.5,98.13
2022-04-19 20:00:00,0.0,,-999.0,23.73,76.13,91.88,3.37,317.6,98.07
2022-04-19 21:00:00,0.0,,-999.0,23.26,78.84,91.9,3.05,312.2,99.5
2022-04-19 22:00:00,0.0,,-999.0,22.75,81.61,91.88,2.62,308.2,98.5
2022-04-19 23:00:00,0.0,,-999.0,22.42,83.11,91.83,2.28,310.7,98.8
2022-04-20 00:00:00,0.0,,-999.0,22.12,84.36,91.76,2.06,316.0,98.75
2022-04-20 01:00:00,0.0,,-999.0,21.82,85.4,91.69,1.99,319.7,97.79
2022-04-20 02:00:00,0.0,,-999.0,21.54,86.32,91.63,1.84,322.1,95.0
2022-04-20 03:00:00,0.0,,-999.0,21.28,87.23,91.61,1.57,323.6,60.16
2022-04-20 04:00:00,0.0,,-999.0,21.0,88.12,91.63,1.25,327.7,15.77
2022-04-20 05:00:00,4.5,,0.21,20.8,88.3,91.67,1.11,332.0,7.77
2022-04-20 06:00:00,121.0,,0.42,22.39,78.4,91.72,2.15,336.8,2.23
2022-04-20 07:00:00,322.92,,0.53,25.51,62.95,91.78,2.06,352.2,0.89
2022-04-20 08:00:00,555.3,,0.62,29.34,47.48,91.8,1.76,28.2,3.12
2022-04-20 09:00:00,755.12,,0.68,31.65,39.01,91.77,1.72,55.7,4.5
2022-04-20 10:00:00,890.85,,0.7,33.5,32.55,91.72,2.03,72.2,8.65
2022-04-20 11:00:00,956.85,,0.71,34.9,28.4,91.64,2.27,82.2,7.05
2022-04-20 12:00:00,910.83,,0.69,35.78,25.93,91.53,2.45,88.4,23.1
2022-04-20 13:00:00,799.75,,0.65,36.18,24.59,91.43,2.58,93.1,35.69
2022-04-20 14:00:00,662.62,,0.64,36.0,24.23,91.35,2.74,94.2,17.39
2022-04-20 15:00:00,454.15,,0.57,35.35,24.62,91.31,2.94,93.5,8.4
2022-04-20 16:00:00,236.57,,0.48,34.08,26.47,91.31,2.95,95.1,11.39
2022-04-20 17:00:00,48.15,,0.29,31.0,40.85,91.36,1.59,101.9,16.33
2022-04-20 18:00:00,0.0,,-999.0,28.62,49.89,91.43,1.62,113.7,7.38
2022-04-20 19:00:00,0.0,,-999.0,28.08,50.12,91.51,2.42,122.5,20.84
2022-04-20 20:00:00,0.0,,-999.0,27.28,53.75,91.58,3.32,128.5,45.44
2022-04-20 21:00:00,0.0,,-999.0,26.23,60.35,91.63,3.47,132.4,46.85
2022-04-20 22:00:00,0.0,,-999.0,25.34,67.03,91.63,3.09,135.1,3.58
2022-04-20 23:00:00,0.0,,-999.0,24.63,72.6,91.6,2.57,138.8,42.23
2022-04-21 00:00:00,0.0,,-999.0,23.86,78.03,91.54,2.06,144.5,39.1
2022-04-21 01:00:00,0.0,,-999.0,23.28,82.07,91.49,2.06,150.3,23.96
2022-04-21 02:00:00,0.0,,-999.0,22.67,86.61,91.47,2.18,156.1,9.63
2022-04-21 03:00:00,0.0,,-999.0,22.34,90.55,91.47,2.57,159.9,2.23
2022-04-21 04:00:00,0.0,,-999.0,22.17,93.04,91.51,2.46,162.5,3.57
2022-04-21 05:00:00,4.75,,0.21,22.01,94.76,91.55,2.07,163.8,6.66
2022-04-21 06:00:00,116.3,,0.4,22.9,90.02,91.6,2.67,165.9,3.12
2022-04-21 07:00:00,323.9,,0.53,24.7,78.65,91.65,2.94,167.0,8.7
2022-04-21 08:00:00,559.25,,0.63,26.95,65.98,91.68,2.62,163.2,3.35
2022-04-21 09:00:00,762.15,,0.68,29.51,50.04,91.67,2.21,146.2,1.34
2022-04-21 10:00:00,900.0,,0.71,31.74,38.69,91.63,2.1,128.6,5.62
2022-04-21 11:00:00,981.4,,0.73,33.33,32.6,91.55,2.25,118.7,0.45
2022-04-21 12:00:00,963.0,,0.73,34.33,29.46,91.45,2.53,114.7,0.99
2022-04-21 13:00:00,865.9,,0.71,34.71,28.19,91.35,2.86,114.0,1.53
2022-04-21 14:00:00,702.17,,0.68,34.57,28.1,91.28,3.15,113.8,1.79
2022-04-21 15:00:00,485.7,,0.61,33.9,28.93,91.25,3.49,113.1,3.12
2022-04-21 16:00:00,276.4,,0.56,32.6,31.57,91.27,3.73,114.7,2.23
2022-04-21 17:00:00,47.0,,0.28,30.08,40.46,91.34,2.97,121.0,55.62
2022-04-21 18:00:00,0.0,,-999.0,27.65,49.4,91.45,3.08,127.1,15.93
2022-04-21 19:00:00,0.0,,-999.0,26.69,53.23,91.55,3.49,130.4,4.46
2022-04-21 20:00:00,0.0,,-999.0,25.81,57.77,91.62,3.17,131.4,2.9
2022-04-21 21:00:00,0.0,,-999.0,25.05,62.3,91.67,2.75,131.8,1.34
2022-04-21 22:00:00,0.0,,-999.0,24.37,66.59,91.68,2.69,132.6,14.86
2022-04-21 23:00:00,0.0,,-999.0,23.69,71.32,91.65,2.89,133.9,18.1
2022-04-22 00:00:00,0.0,,-999.0,22.98,77.19,91.6,2.88,136.0,17.32
2022-04-22 01:00:00,0.0,,-999.0,22.39,83.27,91.55,2.75,139.9,49.28
2022-04-22 02:00:00,0.0,,-999.0,22.1,88.37,91.53,2.73,144.7,25.68
2022-04-22 03:00:00,0.0,,-999.0,21.9,91.64,91.53,2.3,146.0,43.53
2022-04-22 04:00:00,0.0,,-999.0,21.77,93.24,91.56,1.83,144.1,14.79
2022-04-22 05:00:00,5.47,,0.24,21.65,94.21,91.62,1.43,142.7,11.75
2022-04-22 06:00:00,112.62,,0.39,22.37,89.59,91.68,1.98,143.0,47.16
2022-04-22 07:00:00,311.98,,0.51,24.02,78.83,91.76,2.13,142.1,54.13
2022-04-22 08:00:00,511.27,,0.57,26.75,60.17,91.8,2.22,128.8,95.78
2022-04-22 09:00:00,698.75,,0.63,29.46,45.1,91.79,2.51,114.5,92.39
2022-04-22 10:00:00,928.85,,0.73,31.53,37.22,91.74,2.76,107.9,14.5
2022-04-22 11:00:00,984.28,,0.74,33.09,32.59,91.65,3.0,106.1,7.55
2022-04-22 12:00:00,907.45,,0.69,33.85,30.48,91.54,3.21,107.8,17.33
2022-04-22 13:00:00,847.9,,0.7,33.67,30.43,91.45,3.39,111.1,25.36
2022-04-22 14:00:00,664.4,,0.64,32.95,32.04,91.4,3.48,117.0,40.3
2022-04-22 15:00:00,424.3,,0.54,32.02,34.7,91.39,3.56,123.6,77.2
2022-04-22 16:00:00,224.3,,0.46,30.85,38.89,91.43,3.4,131.9,96.33
2022-04-22 17:00:00,49.55,,0.3,29.09,47.08,91.5,2.86,143.2,94.16
2022-04-22 18:00:00,0.0,,-999.0,26.92,56.46,91.58,2.56,151.5,86.23
